ax,ay,az,gx,gy,gz,time
411364.0,-3.12,3.08,20.59,0.77,-0.49,0.39
411377.0,-2.12,2.59,16.09,0.91,-0.85,0.36
411391.0,-1.66,2.19,14.12,0.96,-1.55,0.43
411404.0,0.09,1.4,9.0,0.93,-1.78,0.49
411417.0,0.61,1.61,5.41,0.53,-1.83,0.47
411430.0,1.07,0.51,-2.63,0.29,-1.62,0.44
411443.0,1.16,0.13,-5.87,0.14,-0.82,0.36
411456.0,1.41,-0.09,-7.8,0.15,-0.38,0.33
411469.0,1.43,-0.44,-6.97,0.12,0.01,0.27
411482.0,1.3,-1.17,-2.9,-0.04,0.6,0.08
411495.0,0.98,-1.09,-0.36,-0.23,0.69,-0.05
411508.0,0.03,0.18,5.48,-1.23,0.98,-0.37
411521.0,-0.99,1.02,8.65,-1.81,1.11,-0.58
411534.0,-3.04,0.98,16.66,-1.47,1.21,-0.98
411547.0,-3.67,0.57,20.98,-0.75,1.23,-1.02
411560.0,-4.22,0.65,26.85,0.27,1.25,-0.59
411573.0,-4.18,1.32,27.03,0.37,1.24,-0.2
411586.0,-4.46,2.09,25.89,0.35,0.79,0.5
411599.0,-3.87,4.51,22.58,0.54,0.31,0.68
411612.0,-3.31,4.76,20.16,0.64,-0.9,0.65
411625.0,-2.23,3.64,14.51,0.4,-1.54,0.52
411638.0,-1.45,2.22,10.62,-0.34,-2.53,0.24
411652.0,0.23,0.11,1.37,-0.65,-2.79,0.12
411665.0,0.73,-1.07,-3.48,-0.58,-2.37,0.09
411678.0,1.29,-0.48,-9.94,-0.35,-1.8,0.17
411691.0,2.13,0.37,-10.11,-0.03,-0.45,0.52
411704.0,2.59,0.97,-7.77,0.02,0.2,0.59
411717.0,2.44,0.93,-5.43,-0.11,1.42,0.18
411730.0,0.52,1.2,3.69,-0.35,1.68,-0.21
411743.0,-0.06,1.27,7.63,-1.35,1.73,-0.89
411756.0,-1.56,0.75,14.22,-1.85,1.83,-1.06
411769.0,-2.5,-0.22,18.0,-0.91,1.66,-0.95
411782.0,-3.53,-1.49,25.1,0.11,1.43,-0.66
411795.0,-3.77,-1.45,26.86,0.94,1.1,0.19
411808.0,-4.1,0.2,24.78,0.75,0.88,0.54
411821.0,-3.53,3.11,23.89,0.48,0.08,0.99
411834.0,-1.39,5.27,20.38,0.53,-0.48,0.95
411847.0,-1.28,4.39,17.2,0.57,-1.09,0.8
411860.0,-0.41,2.31,10.97,0.22,-2.16,0.48
411873.0,-0.2,1.36,7.18,-0.1,-2.5,0.37
411886.0,-0.22,-1.79,-0.77,-0.42,-2.52,0.2
411900.0,-0.02,-1.7,-3.49,-0.2,-2.19,0.11
411913.0,0.7,-0.07,-4.68,0.08,-1.04,0.14
411926.0,0.85,0.18,-4.38,0.01,-0.4,0.2
411939.0,0.67,-0.01,-3.81,-0.16,0.78,0.08
411952.0,0.68,-0.11,-0.29,-0.2,1.22,-0.12
411965.0,0.39,0.06,2.4,-0.58,1.6,-0.57
411978.0,-0.34,0.53,8.11,-0.93,1.71,-0.77
411991.0,-1.05,-0.01,11.67,-1.04,1.74,-0.97
412004.0,-2.99,-0.3,19.11,-0.67,1.69,-0.96
412017.0,-3.32,-0.88,22.75,0.23,1.59,-0.52
412030.0,-3.36,0.25,25.92,0.5,1.55,-0.19
412043.0,-3.61,1.74,25.65,0.75,1.09,0.39
412056.0,-3.02,4.08,22.44,0.63,0.69,0.63
412069.0,-2.39,4.69,20.2,0.79,-0.47,0.65
412082.0,-1.45,3.76,16.38,0.69,-1.04,0.56
412095.0,-1.05,2.66,14.17,0.31,-2.0,0.44
412108.0,0.57,0.19,8.71,0.12,-2.35,0.41
412121.0,0.83,-0.48,5.74,0.0,-2.65,0.33
412134.0,1.36,-0.82,-0.39,0.18,-2.58,0.28
412148.0,1.36,0.12,-3.48,0.32,-1.85,0.38
412161.0,1.09,1.05,-6.91,0.36,-1.26,0.47
412174.0,0.98,1.27,-7.09,0.45,0.08,0.42
412187.0,1.5,0.28,-5.08,0.42,0.81,0.25
412200.0,1.03,-0.14,-2.09,0.32,1.49,-0.06
412213.0,-0.87,-0.08,4.77,-0.18,1.98,-0.69
412226.0,-1.67,-0.06,8.27,-0.8,2.09,-0.94
412239.0,-3.21,-0.2,17.21,-0.89,2.19,-1.24
412252.0,-4.61,0.05,21.19,-0.05,2.12,-1.26
412265.0,-4.15,0.72,26.96,1.25,1.57,-0.83
412278.0,-3.4,2.2,27.32,1.07,1.2,-0.46
412291.0,-3.74,3.85,24.75,0.35,0.18,0.26
412304.0,-2.32,4.58,22.54,0.43,-0.48,0.45
412317.0,-1.81,4.53,19.95,0.54,-1.71,0.44
412330.0,-0.71,2.8,13.99,0.33,-2.24,0.41
412343.0,0.06,1.02,10.14,-0.32,-3.04,0.38
412356.0,0.86,-1.56,1.96,-0.38,-3.17,0.34
412369.0,0.77,-1.69,-2.19,-0.04,-2.57,0.24
412382.0,0.75,0.59,-6.06,0.05,-1.95,0.36
412396.0,0.65,0.98,-6.54,-0.01,-0.51,0.51
412409.0,0.8,1.5,-6.18,-0.09,0.18,0.45
412422.0,1.39,1.43,-4.34,-0.21,1.4,-0.08
412435.0,0.75,1.67,2.63,-0.47,1.66,-0.45
412448.0,0.53,1.33,6.4,-1.58,1.91,-1.05
412461.0,-0.6,0.33,13.41,-1.95,1.94,-1.26
412474.0,-1.53,-0.71,16.86,-0.82,1.74,-1.28
412487.0,-3.52,-3.24,23.53,0.21,1.53,-0.95
412500.0,-3.34,-2.44,25.7,0.87,1.23,0.0
412513.0,-3.5,0.89,25.68,0.64,1.01,0.45
412526.0,-2.89,2.71,23.51,0.29,0.12,0.85
412539.0,-1.1,4.64,18.74,0.39,-0.46,0.79
412552.0,-0.76,4.05,16.52,0.7,-1.5,0.35
412565.0,-0.04,1.58,10.87,0.72,-1.86,0.22
412578.0,0.35,0.59,7.99,0.64,-2.08,0.16
412591.0,1.26,-0.42,1.95,0.45,-2.07,0.22
412604.0,1.22,0.19,-1.07,0.44,-1.77,0.24
412617.0,1.69,1.5,-4.85,0.37,-0.65,0.27
412630.0,1.72,1.82,-5.51,0.28,0.04,0.22
412643.0,2.07,1.75,-2.44,0.24,1.25,-0.14
412657.0,1.83,1.54,0.06,0.04,1.39,-0.35
412670.0,1.15,0.04,5.86,-0.7,1.51,-0.74
412683.0,-0.1,-0.07,9.74,-1.1,1.49,-0.9
412696.0,-1.66,-0.36,13.3,-1.14,1.03,-0.98
412709.0,-3.78,-0.65,20.1,-0.66,0.71,-0.86
412722.0,-4.31,-0.04,23.23,0.28,0.34,-0.42
412735.0,-3.34,1.58,25.63,0.46,0.3,-0.16
412748.0,-2.77,2.19,24.07,0.34,0.25,0.12
412761.0,-2.01,3.87,20.59,0.42,-0.13,0.13
412774.0,-1.5,3.79,18.04,0.57,-1.11,-0.03
412787.0,-0.53,1.82,11.77,0.6,-1.54,-0.09
412800.0,0.07,0.53,7.83,0.66,-1.97,-0.21
412813.0,1.57,0.08,0.53,0.56,-1.94,-0.17
412826.0,1.9,0.19,-2.75,0.25,-1.2,0.01
412839.0,2.21,1.47,-7.18,0.15,-0.62,0.04
412852.0,2.53,1.85,-7.99,-0.12,0.55,0.09
412865.0,2.6,1.54,-5.65,-0.15,0.99,0.02
412878.0,2.33,1.27,-2.08,-0.53,1.08,-0.21
412891.0,1.16,0.49,2.91,-1.01,1.1,-0.32
412905.0,-0.01,-0.0,6.75,-1.95,1.04,-0.61
412918.0,-3.04,-0.45,15.53,-1.76,0.93,-0.67
412931.0,-3.95,-1.14,19.55,-0.32,0.82,-0.53
412944.0,-4.73,-1.28,27.11,0.37,0.86,-0.3
412957.0,-4.14,-0.11,28.64,0.66,0.97,-0.0
412970.0,-3.22,2.77,25.72,0.45,1.0,0.5
412983.0,-2.76,3.95,22.73,0.38,0.81,0.59
412996.0,-1.75,4.48,17.82,0.64,-0.4,0.38
413009.0,-0.86,3.51,15.36,0.77,-1.13,0.23
413022.0,0.2,0.86,9.31,0.7,-2.17,0.14
413035.0,1.23,-0.11,5.79,0.49,-2.42,0.14
413048.0,1.34,-0.45,2.21,0.09,-2.38,0.31
413061.0,1.26,-0.44,-4.74,0.08,-1.94,0.36
413074.0,1.38,0.6,-6.46,0.11,-0.53,0.39
413087.0,2.05,1.88,-6.81,0.08,0.2,0.38
413100.0,2.42,1.77,-5.8,0.11,1.4,-0.02
413113.0,1.54,1.58,1.17,-0.14,1.5,-0.31
413126.0,1.26,1.08,3.58,-1.2,1.31,-0.72
413139.0,-0.85,-0.06,10.49,-1.66,1.3,-0.89
413153.0,-2.67,-0.49,14.98,-0.95,1.1,-0.88
413166.0,-4.1,-1.87,23.25,-0.16,1.03,-0.66
413179.0,-4.21,-1.32,25.8,0.98,0.96,0.06
413192.0,-3.6,1.41,25.66,0.92,0.91,0.42
413205.0,-3.29,3.03,24.44,0.4,0.46,0.81
413218.0,-1.76,5.14,19.69,0.29,-0.05,0.78
413231.0,-0.73,5.1,17.14,0.31,-1.22,0.43
413244.0,0.14,2.77,11.95,0.35,-1.76,0.27
413257.0,0.93,1.45,8.88,0.22,-2.45,0.1
413270.0,1.94,-0.6,1.69,0.08,-2.48,0.1
413283.0,1.95,-1.84,-1.98,0.43,-1.62,0.19
413296.0,2.26,-0.28,-5.45,0.64,-0.81,0.26
413309.0,2.36,0.06,-5.68,0.56,0.05,0.39
413322.0,1.75,-0.03,-3.35,0.43,1.61,0.42
413335.0,1.71,0.53,0.15,0.29,2.0,0.25
413348.0,0.86,1.69,5.79,-0.39,1.94,-0.13
413361.0,0.12,1.76,8.45,-0.82,1.77,-0.37
413374.0,-2.69,1.24,14.8,-1.46,1.21,-0.7
413387.0,-3.18,0.75,18.73,-1.39,0.91,-0.71
413401.0,-3.91,0.93,24.46,-0.53,0.5,-0.51
413414.0,-3.59,1.38,25.17,-0.11,0.39,-0.28
413427.0,-3.14,1.63,24.72,0.34,0.17,0.14
413440.0,-2.14,2.26,21.01,0.4,-0.04,0.24
413453.0,-1.16,1.85,18.06,0.41,-0.72,0.23
413466.0,-0.14,0.19,12.9,0.34,-1.12,0.12
413479.0,0.08,0.03,10.53,0.04,-1.95,-0.04
413492.0,1.16,0.35,4.51,-0.28,-2.2,-0.1
413505.0,1.55,0.36,0.84,-0.45,-2.04,-0.16
413518.0,1.33,0.53,-4.87,-0.2,-1.57,-0.21
413531.0,1.31,0.85,-6.08,0.21,-0.22,-0.16
413544.0,1.88,1.13,-4.81,0.23,0.46,-0.12
413557.0,1.58,0.77,-3.03,0.22,1.55,-0.29
413570.0,0.59,1.12,3.1,0.09,1.8,-0.46
413583.0,0.07,1.33,7.86,-0.89,1.39,-0.65
413596.0,-1.77,0.27,13.98,-1.42,1.25,-0.67
413609.0,-2.74,-0.27,16.9,-0.98,0.98,-0.48
413622.0,-3.85,-0.76,23.48,-0.18,0.84,-0.31
413635.0,-3.76,-0.4,25.16,0.9,0.57,0.15
413648.0,-3.14,1.11,24.3,0.93,0.42,0.34
413662.0,-2.47,2.5,22.37,0.61,0.01,0.54
413675.0,-1.38,3.72,17.9,0.49,-0.42,0.5
413688.0,-0.56,3.5,15.77,0.38,-0.85,0.38
413701.0,0.41,1.27,9.14,0.24,-1.92,0.33
413714.0,0.79,-0.28,5.42,-0.05,-2.29,0.39
413727.0,0.68,-1.48,-2.09,-0.28,-2.34,0.38
413740.0,1.04,-0.68,-4.22,-0.25,-1.96,0.35
413753.0,1.52,2.24,-5.25,-0.27,-0.67,0.37
413766.0,1.53,2.72,-4.46,-0.34,0.03,0.38
413779.0,1.75,1.7,-0.37,-0.02,1.23,0.14
413792.0,1.02,1.47,2.41,0.17,1.68,-0.12
413805.0,0.68,1.48,5.79,0.02,1.9,-0.56
413818.0,-1.43,1.06,11.96,-0.11,1.85,-0.7
413831.0,-2.36,0.85,15.28,0.03,1.32,-0.72
413844.0,-2.46,-0.53,23.0,0.28,0.84,-0.44
413857.0,-2.26,-1.83,23.93,0.46,0.45,-0.33
413870.0,-2.07,0.48,22.02,0.37,0.32,-0.22
413883.0,-1.56,2.18,20.62,0.03,0.12,0.09
413896.0,-0.52,3.13,17.06,0.1,-0.14,0.15
413910.0,0.01,3.02,14.95,0.35,-0.73,0.12
413923.0,0.18,1.51,9.19,0.44,-0.92,0.12
413936.0,0.22,0.7,6.21,0.6,-0.92,0.05
413949.0,0.58,0.76,2.33,0.46,-0.81,0.02
413962.0,1.17,1.28,1.0,-0.21,-0.51,-0.01
413975.0,1.87,1.72,-1.35,-0.49,-0.3,-0.11
413988.0,1.81,2.51,-1.92,-0.8,0.25,-0.36
414001.0,1.25,2.77,-1.9,-0.73,0.62,-0.4
414014.0,0.79,1.98,-0.14,-0.34,1.1,-0.48
414027.0,-0.12,0.32,5.37,-0.09,1.19,-0.61
414040.0,-0.72,-0.17,9.18,-0.1,1.0,-0.8
414053.0,-1.66,-1.08,15.83,-0.34,0.95,-0.73
414066.0,-2.3,-1.75,19.02,-0.64,0.92,-0.57
414079.0,-2.89,-1.5,23.39,-0.38,0.78,-0.05
414092.0,-3.35,-0.93,23.5,0.07,0.66,0.2
414105.0,-3.79,0.17,22.36,0.87,0.45,0.68
414118.0,-3.29,1.11,21.06,1.02,0.27,0.82
414131.0,-3.15,2.57,17.59,0.8,-0.21,0.68
414144.0,-2.22,2.84,14.93,0.67,-0.56,0.49
414158.0,-1.08,2.41,12.11,0.44,-1.26,0.24
414171.0,0.21,1.0,6.16,0.4,-1.48,0.12
414184.0,0.73,0.25,2.43,0.49,-1.48,-0.11
414197.0,1.34,0.59,-2.9,0.57,-1.19,-0.2
414210.0,1.81,1.28,-4.05,0.5,-0.45,-0.24
414223.0,2.42,2.89,-4.52,0.34,-0.05,-0.22
414236.0,2.35,3.19,-3.64,0.14,0.65,-0.34
414249.0,1.17,3.15,1.51,0.1,0.88,-0.46
414262.0,-0.08,2.21,6.15,-0.6,0.76,-0.5
414275.0,-2.22,-0.86,15.06,-1.08,0.56,-0.42
414288.0,-2.82,-2.37,17.65,-0.69,0.73,0.06
414301.0,-3.16,-2.82,22.65,-0.17,0.98,0.39
414314.0,-3.88,-1.78,23.81,0.29,1.13,0.8
414327.0,-3.64,2.68,22.73,0.27,0.95,0.87
414340.0,-2.2,4.58,20.95,0.01,0.15,0.6
414353.0,-1.41,5.39,16.67,0.08,-0.37,0.34
414366.0,-0.72,4.89,15.4,0.26,-1.4,0.12
414379.0,0.06,2.37,10.34,0.37,-1.89,0.11
414392.0,0.74,1.47,7.1,0.28,-2.45,0.19
414406.0,1.77,0.54,0.56,0.16,-2.33,0.25
414419.0,1.76,0.25,-1.85,0.11,-1.93,0.16
414432.0,1.97,2.6,-4.92,0.19,-0.74,-0.09
414445.0,2.32,3.91,-5.3,0.15,-0.1,-0.09
414458.0,2.48,3.56,-3.23,0.14,1.05,-0.06
414471.0,2.34,2.82,-0.67,0.26,1.42,-0.14
414484.0,1.04,0.82,5.73,-0.23,1.33,-0.39
414497.0,0.0,0.15,8.9,-0.82,1.16,-0.44
414510.0,-2.36,-1.93,14.6,-1.5,0.87,-0.31
414523.0,-2.84,-3.13,18.5,-1.1,0.64,-0.13
414536.0,-3.55,-3.28,22.33,0.04,0.49,0.39
414549.0,-3.85,-1.64,25.31,0.28,0.65,0.65
414562.0,-4.3,0.04,24.01,0.37,0.73,0.8
414575.0,-2.51,4.02,20.6,0.43,0.59,0.68
414588.0,-2.83,5.15,17.88,0.43,-0.12,0.12
414601.0,-0.34,4.62,13.01,0.42,-0.6,-0.04
414614.0,0.09,3.05,10.1,0.35,-1.45,-0.23
414627.0,1.46,0.91,3.3,0.26,-1.76,-0.2
414640.0,1.52,0.48,-0.05,0.12,-1.62,-0.15
414654.0,1.9,1.71,-5.72,0.12,-1.22,-0.18
414667.0,2.19,3.26,-6.34,-0.13,-0.26,-0.25
414680.0,2.26,4.11,-5.21,-0.37,0.25,-0.25
414693.0,2.22,3.62,-3.0,-0.79,0.97,-0.51
414706.0,1.14,2.51,4.0,-1.11,0.67,-0.73
414719.0,1.17,1.48,6.1,-1.77,0.82,-0.99
414732.0,-0.75,-1.06,12.04,-1.74,0.95,-0.92
414745.0,-1.4,-2.36,15.45,-0.94,0.91,-0.52
414758.0,-3.02,-5.8,23.57,-0.32,0.87,-0.06
414771.0,-2.57,-5.6,25.83,0.04,1.06,0.9
414784.0,-4.35,-2.65,24.94,-0.02,1.1,1.24
414797.0,-4.39,0.01,23.44,0.04,1.03,1.49
414810.0,-2.65,4.16,19.54,0.14,0.45,1.39
414823.0,-2.32,4.24,17.21,0.15,0.0,1.03
414836.0,-1.54,2.3,12.25,0.68,-1.13,0.26
414849.0,-0.59,1.7,9.73,0.8,-1.63,-0.02
414862.0,0.49,-0.17,3.12,0.32,-2.14,-0.27
414875.0,0.67,-0.5,0.03,0.12,-2.11,-0.28
414888.0,1.23,0.02,-2.72,0.13,-1.44,-0.35
414901.0,1.74,2.09,-5.53,0.2,-0.86,-0.31
414915.0,2.23,2.74,-5.23,0.14,0.41,-0.16
414928.0,1.32,1.64,-1.6,0.1,0.99,-0.16
414941.0,0.67,-0.23,2.11,-0.21,1.62,-0.23
414954.0,-0.44,-2.29,10.81,-0.72,1.61,-0.19
414967.0,-0.73,-2.97,14.23,-1.23,1.88,0.18
414980.0,-2.32,-3.07,20.07,-0.88,1.9,0.47
414993.0,-3.64,-2.24,22.12,0.11,1.61,0.92
415006.0,-4.55,1.47,23.21,0.2,1.34,1.08
415019.0,-4.01,3.45,22.83,-0.13,0.45,1.01
415032.0,-2.05,5.33,20.85,-0.22,-0.08,0.77
415045.0,-1.59,4.45,18.35,0.25,-1.26,0.09
415058.0,-0.62,2.51,12.56,0.45,-1.67,-0.13
415071.0,-0.15,1.21,9.28,0.57,-2.15,-0.29
415084.0,1.2,-0.79,1.77,0.62,-2.12,-0.29
415097.0,1.36,-0.67,-1.13,0.6,-1.44,-0.18
415110.0,2.04,1.41,-4.46,0.5,-0.94,-0.11
415123.0,2.59,2.21,-4.66,0.16,0.15,0.05
415136.0,2.38,1.92,-3.24,0.08,0.59,0.04
415149.0,2.11,1.48,-1.3,-0.11,1.08,-0.18
415163.0,0.59,-0.22,4.85,-0.44,1.08,-0.32
415176.0,-0.51,-0.9,8.16,-0.98,1.06,-0.36
415189.0,-2.98,-2.76,15.09,-1.25,0.93,-0.28
415202.0,-3.86,-3.63,18.95,-0.63,0.84,-0.12
415215.0,-4.4,-3.05,24.89,0.56,0.85,0.34
415228.0,-4.72,-1.41,25.66,0.56,0.88,0.53
415241.0,-3.24,2.91,22.45,0.38,0.65,0.77
415254.0,-2.49,4.02,20.05,0.34,0.34,0.67
415267.0,-1.72,4.58,18.06,0.75,-0.74,0.05
415280.0,-0.5,3.31,13.7,0.84,-1.26,-0.16
415293.0,0.23,2.21,10.81,0.63,-1.95,-0.35
415306.0,1.18,0.39,4.13,0.45,-2.09,-0.34
415319.0,1.53,-0.31,0.69,0.23,-1.76,-0.28
415332.0,2.07,0.83,-3.72,0.23,-1.35,-0.26
415345.0,2.42,1.91,-4.22,0.09,-0.29,-0.14
415358.0,2.28,2.18,-4.01,-0.02,0.28,-0.09
415371.0,2.21,1.56,-2.37,-0.04,1.12,-0.28
415384.0,1.22,1.0,4.73,-0.17,1.11,-0.41
415397.0,0.42,0.48,7.76,-1.21,0.93,-0.48
415411.0,-2.01,-1.88,14.68,-1.45,1.01,-0.4
415424.0,-3.8,-2.98,18.39,-0.36,1.14,0.01
415437.0,-4.79,-3.92,26.36,0.48,1.23,0.26
415450.0,-4.98,-2.31,27.57,1.16,1.41,0.73
415463.0,-4.24,3.73,24.17,0.99,1.3,0.92
415476.0,-3.56,5.13,20.8,0.62,0.27,0.65
415489.0,-1.53,5.18,15.87,0.74,-0.47,0.27
415502.0,-0.95,4.77,13.69,0.8,-1.83,-0.3
415515.0,0.83,2.44,8.12,0.55,-2.39,-0.43
415528.0,1.57,1.56,4.25,0.27,-2.8,-0.46
415541.0,2.04,-0.34,-3.63,-0.1,-2.86,-0.47
415554.0,2.22,0.25,-6.35,0.05,-2.45,-0.43
415567.0,2.72,2.62,-6.99,0.18,-1.05,-0.15
415580.0,2.85,2.56,-5.94,0.0,-0.23,0.05
415593.0,2.13,1.52,-1.53,-0.05,1.26,0.1
415606.0,1.19,0.78,2.65,0.0,1.67,-0.08
415619.0,-0.11,0.03,9.31,-0.7,1.55,-0.39
415632.0,-1.15,-1.02,12.46,-1.4,1.61,-0.39
415645.0,-2.52,-2.05,15.44,-1.33,1.53,-0.1
415659.0,-4.78,-3.29,22.99,-0.48,1.41,0.09
415672.0,-4.83,-3.04,26.23,0.97,1.24,0.56
415685.0,-4.4,1.11,27.08,1.01,1.19,0.81
415698.0,-3.39,3.78,25.21,0.53,0.73,1.0
415711.0,-1.83,5.65,19.31,0.44,0.13,0.77
415724.0,-1.53,5.13,16.87,0.72,-1.23,0.08
415737.0,-0.2,3.25,12.7,0.58,-1.88,-0.09
415750.0,0.39,1.88,9.47,0.25,-2.82,-0.04
415763.0,1.34,-0.79,1.65,0.16,-2.95,0.03
415776.0,2.14,-0.7,-1.56,0.39,-2.53,-0.14
415789.0,2.26,2.51,-5.84,0.59,-1.96,-0.18
415802.0,3.12,4.53,-5.95,0.34,-0.64,0.08
415815.0,2.86,4.29,-5.53,0.19,0.06,0.12
415828.0,2.69,3.44,-4.66,0.3,1.34,-0.19
415841.0,1.88,1.87,1.32,0.36,1.65,-0.46
415854.0,0.98,1.16,4.83,-0.42,1.82,-0.84
415867.0,-1.08,-0.54,11.17,-1.17,1.77,-0.85
415880.0,-2.23,-2.22,14.65,-1.28,1.63,-0.5
415893.0,-4.07,-4.57,23.29,-0.46,1.53,-0.15
415906.0,-3.79,-3.7,26.08,0.36,1.45,0.2
415920.0,-4.52,0.82,25.24,0.83,1.3,0.75
415933.0,-3.9,3.53,22.87,0.75,1.1,0.92
415946.0,-1.42,6.59,18.05,0.58,0.22,0.7
415959.0,-1.16,6.33,16.11,0.59,-0.34,0.4
415972.0,-0.13,4.05,11.32,0.33,-1.43,-0.12
415985.0,0.51,3.24,8.54,-0.01,-1.86,-0.28
415998.0,1.24,1.89,4.96,-0.45,-2.23,-0.34
416011.0,1.87,0.54,-1.72,-0.45,-2.08,-0.38
416024.0,1.99,1.13,-4.01,-0.23,-1.34,-0.37
416037.0,2.11,3.19,-5.51,-0.14,-0.8,-0.24
416050.0,1.87,3.22,-5.31,-0.1,0.43,-0.1
416063.0,1.77,2.13,-1.55,-0.05,0.98,-0.14
416076.0,1.45,1.57,2.29,-0.15,1.23,-0.35
416089.0,0.47,0.06,8.42,-0.72,1.15,-0.41
416102.0,-0.05,-0.68,10.98,-1.89,1.13,-0.28
416115.0,-2.33,-1.81,16.59,-2.13,1.05,-0.17
416128.0,-3.13,-2.71,20.08,-1.33,0.81,0.15
416141.0,-3.69,-2.77,25.58,-0.53,0.79,0.33
416154.0,-3.68,-1.74,26.58,0.6,0.74,0.65
416168.0,-3.22,1.79,23.58,0.67,0.58,0.74
416181.0,-2.74,3.1,21.23,0.57,-0.13,0.56
416194.0,-1.49,3.68,16.56,0.55,-0.65,0.28
416207.0,-0.28,3.46,13.77,0.28,-1.59,0.04
416220.0,1.12,1.57,6.3,0.24,-1.82,-0.05
416233.0,1.23,1.39,2.39,0.42,-1.71,-0.29
416246.0,2.5,2.57,-2.97,0.52,-1.37,-0.34
416259.0,2.98,3.48,-4.32,0.51,-0.6,-0.29
416272.0,3.06,4.4,-5.88,0.44,-0.2,-0.27
416285.0,2.94,4.04,-5.93,0.36,0.26,-0.28
416298.0,2.37,2.86,-1.99,0.33,1.1,-0.37
416311.0,1.75,1.88,2.38,0.29,1.23,-0.44
416324.0,0.16,-0.48,10.04,-0.66,0.75,-0.5
416337.0,-1.38,-0.78,11.3,-1.49,0.65,-0.44
416350.0,-3.24,-3.47,18.47,-1.79,0.71,-0.05
416363.0,-4.04,-4.1,22.86,-1.05,0.76,0.19
416376.0,-4.29,-4.23,26.11,0.53,1.1,0.79
416389.0,-5.09,-1.3,26.32,0.9,1.29,1.09
416402.0,-4.23,0.72,24.69,1.1,0.99,1.1
416416.0,-3.36,4.68,19.33,1.08,0.55,0.78
416429.0,-2.57,5.69,16.75,0.87,-0.72,0.28
416442.0,-0.11,3.8,12.15,0.61,-1.34,0.07
416455.0,0.64,2.58,8.32,-0.01,-2.31,-0.32
416468.0,1.39,1.26,1.27,-0.25,-2.45,-0.43
416481.0,2.07,0.89,-2.12,-0.27,-1.96,-0.5
416494.0,2.72,2.47,-5.8,-0.09,-1.43,-0.5
416507.0,2.92,3.48,-5.92,0.23,-0.08,-0.31
416520.0,2.94,3.19,-4.27,0.31,0.62,-0.24
416533.0,2.81,2.76,-2.31,0.43,1.56,-0.23
416546.0,1.69,1.36,5.32,0.29,1.58,-0.27
416559.0,1.16,0.38,9.22,-0.95,1.12,-0.35
416572.0,-1.85,-1.1,13.63,-1.53,1.02,-0.27
416585.0,-3.12,-1.77,17.17,-1.13,0.88,0.13
416598.0,-4.68,-3.7,24.86,-0.25,0.85,0.36
416611.0,-4.98,-2.99,26.45,1.03,1.0,0.82
416624.0,-4.42,1.03,24.09,1.05,1.02,0.98
416637.0,-3.54,3.19,21.82,0.89,0.86,1.03
416650.0,-2.37,4.37,17.21,0.77,-0.01,0.53
416664.0,-1.61,3.94,15.33,0.83,-0.58,0.18
416677.0,-0.02,3.01,11.33,0.5,-1.71,-0.23
416690.0,0.84,2.32,8.31,0.26,-2.16,-0.28
416703.0,2.3,1.11,1.04,0.12,-2.46,-0.33
416716.0,3.01,1.64,-2.32,0.24,-2.25,-0.42
416729.0,3.62,4.22,-6.7,0.53,-1.35,-0.41
416742.0,3.85,4.6,-7.19,0.48,-0.78,-0.29
416755.0,3.61,4.16,-7.3,0.02,0.44,-0.1
416768.0,3.0,2.83,-4.71,-0.17,0.99,-0.11
416781.0,2.26,2.18,-1.65,-0.69,1.57,-0.21
416794.0,0.92,0.39,7.6,-1.21,1.47,-0.28
416807.0,0.26,-0.14,10.4,-1.94,0.93,-0.45
416820.0,-2.5,-1.57,14.32,-1.62,0.89,-0.43
416833.0,-3.77,-2.74,17.82,-0.34,0.88,-0.08
416846.0,-4.54,-4.39,25.8,0.0,0.95,0.13
416859.0,-4.45,-3.06,27.06,0.04,1.11,0.59
416872.0,-4.22,0.96,24.07,0.13,0.95,0.79
416885.0,-3.65,2.54,21.79,0.52,0.21,0.7
416898.0,-2.3,3.31,17.75,0.64,-0.34,0.46
416911.0,-2.11,2.82,14.82,0.6,-1.29,-0.06
416925.0,0.12,2.08,8.67,0.54,-1.63,-0.3
416938.0,0.79,2.1,5.43,0.3,-1.94,-0.51
416951.0,2.31,2.62,-1.61,0.15,-1.75,-0.56
416964.0,2.79,2.84,-3.86,-0.0,-0.88,-0.54
416977.0,3.65,4.32,-4.58,-0.04,-0.42,-0.51
416990.0,4.01,4.48,-4.11,-0.13,0.38,-0.36
417003.0,3.69,3.65,-0.98,-0.14,0.7,-0.32
417016.0,3.07,2.88,1.78,-0.16,0.91,-0.33
417029.0,1.52,1.11,8.84,-0.74,0.86,-0.33
417042.0,0.2,0.4,11.57,-1.14,0.79,-0.27
417055.0,-2.77,-1.67,17.28,-1.41,0.55,0.05
417068.0,-3.78,-3.39,21.07,-0.91,0.39,0.27
417081.0,-4.08,-4.17,28.12,0.6,0.52,0.72
417094.0,-4.29,-2.87,28.34,1.18,0.81,0.93
417107.0,-4.6,-0.45,26.78,1.65,1.09,1.14
417120.0,-3.41,3.42,19.54,1.71,0.88,0.99
417133.0,-2.54,4.25,16.56,1.79,-0.19,0.29
417146.0,-1.03,4.02,12.63,1.73,-0.79,-0.0
417159.0,-0.05,3.48,10.22,1.01,-2.03,-0.19
