time_s,axis,tremor_signal,tremor_amplitude,tremor_phase
1767577468.593191,gy,0.34826842370105987,0.3514821746910603,144.64859419749655
1767577468.598043,gy,0.3288921396642045,0.3445509744454163,144.81590228277102
1767577468.6030378,gy,0.30125118351933394,0.33783907534630686,144.98297063090104
1767577468.608178,gy,0.2664576227080112,0.3313478523700126,145.14979269585936
1767577468.613197,gy,0.22575878613785533,0.3250803024267596,145.31637420573756
1767577468.6180182,gy,0.18049645989755317,0.3190361311787644,145.48270914112908
1767577468.6232,gy,0.1320663826635637,0.3132180068735657,145.64880117824396
1767577468.628195,gy,0.0818790858791492,0.3076243125307078,145.8146451944804
1767577468.633212,gy,0.031322984030770516,0.30225736133258296,145.980241827752
1767577468.6382,gy,-0.018269528073497788,0.2971146290348992,146.14558703698347
1767577468.643203,gy,-0.0656523643722926,0.29219802802092215,146.31067762536867
1767577468.6480398,gy,-0.10969196304386038,0.2875045889279744,146.475510598692
1767577468.653064,gy,-0.1493891078602489,0.28303578708694255,146.64007843551659
1767577468.658205,gy,-0.18389616433814976,0.27878868917747307,146.80437894080427
1767577468.663233,gy,-0.21252965790894593,0.2747643337626112,146.96840018312707
1767577468.668118,gy,-0.23477822791177372,0.27096029587988,147.13214035351785
1767577468.673095,gy,-0.250306086179333,0.2673772388850409,147.29558350055567
1767577468.678067,gy,-0.258952192875461,0.26401368592813534,147.45872771873178
1767577468.683133,gy,-0.26072543597679665,0.2608700674076686,147.6215539482956
1767577468.68824,gy,-0.25579616550280865,0.2579462425455542,147.78405978256404
1767577468.693232,gy,-0.2444844903592653,0.25524264049678796,147.94622451007845
1767577468.698074,gy,-0.22724579518865948,0.25276077611911474,148.1080450812704
1767577468.703237,gy,-0.20465397703315644,0.25050139232843754,148.2695011274702
1767577468.708192,gy,-0.17738293624360182,0.2484678952546166,148.43058926809496
1767577468.7131069,gy,-0.14618688140823222,0.246661716965332,148.5912919583507
1767577468.718233,gy,-0.11188002188019067,0.24508829113356412,148.751606404489
1767577468.7231958,gy,-0.07531622098093266,0.24375013585802421,148.9115207394537
1767577468.728205,gy,-0.03736916516527677,0.24265473363876577,149.07103434318194
1767577468.733036,gy,0.0010864334019916927,0.24180605572938157,149.23014405564297
1767577468.738194,gy,0.039192143203693894,0.24121352549846975,149.3888536115408
1767577468.743181,gy,0.07612125314532099,0.24088284822109976,149.54717146929067
1767577468.74927,gy,0.11109207309859231,0.24082514103595526,149.705108256158
1767577468.7531772,gy,0.14337894248871888,0.24104798369931452,149.86268646387188
1767577468.758175,gy,0.17232092562090198,0.24156379696068542,150.01992611350244
1767577468.7631629,gy,0.1973283081765111,0.24238198987926413,150.17686521315377
1767577468.768172,gy,0.2178871408677281,0.2435157583674531,150.3335351299662
1767577468.77316,gy,0.23356219414809806,0.24497608294868917,150.48998950158852
1767577468.778083,gy,0.24399878214455503,0.24677628867218737,150.64627189924695
1767577468.783104,gy,0.24892397490374438,0.24892845952170897,150.80244999575604
1767577468.788204,gy,0.2481477372898192,0.25144532968805877,150.95857889983523
1767577468.793199,gy,0.241564504454062,0.2543394456805391,151.11473691983338
1767577468.798074,gy,0.22915562485525529,0.2576222224455574,151.2709883552312
1767577468.803221,gy,0.21099297304962847,0.2613059225191859,151.42741719403267
1767577468.808108,gy,0.18724386041737373,0.26539998413222643,151.58409311463865
1767577468.813208,gy,0.1581771612552211,0.2699156200298678,151.74109988454123
1767577468.818218,gy,0.12417033707635837,0.2748597843328151,151.89850785884315
1767577468.823199,gy,0.08571680014295238,0.2802419415831769,152.05639461644842
1767577468.828089,gy,0.04343282743016549,0.28606626258303147,152.21482639251414
1767577468.833091,gy,-0.0019369613979094836,0.2923398973787795,152.3738694644819
1767577468.83808,gy,-0.04951669422937277,0.29906416143638354,152.53358183304425
1767577468.843164,gy,-0.09830011365512951,0.30624348691243614,152.6940149269455
1767577468.8481548,gy,-0.14715642254718816,0.31387646697255583,152.85521561377655
1767577468.853249,gy,-0.19484220872054678,0.32196457661408,153.01721882260753
1767577468.858228,gy,-0.24002035000598929,0.33050397272351684,153.18005880047096
1767577468.863243,gy,-0.2812865048055932,0.3394930806568268,153.34375415812832
1767577468.8682292,gy,-0.31720340856885243,0.3489259914289676,153.50832633850212
1767577468.8732128,gy,-0.3463427392085759,0.35879810852882066,153.6737792839379
1767577468.878195,gy,-0.36733380629264195,0.36910183984234685,153.84012244949233
1767577468.883078,gy,-0.37891778719714314,0.379829688361766,154.00734770503288
1767577468.888106,gy,-0.38000570934519096,0.39097271246863435,154.17545395898094
1767577468.893195,gy,-0.3697378943653455,0.40252071057897065,154.34442401335102
1767577468.898206,gy,-0.34754217113844166,0.4144636357039957,154.51424795936774
1767577468.90319,gy,-0.313187862566517,0.42678884200862777,154.68490249954752
1767577468.9082,gy,-0.2668323843809402,0.4394853146956187,154.85637068595938
1767577468.913216,gy,-0.2090572867647021,0.45253828197253465,155.02862574774528
1767577468.918216,gy,-0.14089073695390528,0.46593579553518316,155.20164538691708
1767577468.923193,gy,-0.06381379043096555,0.4796613256339013,155.37540147455616
1767577468.928198,gy,0.020251672894620876,0.4937019411713075,155.54986790412556
1767577468.933169,gy,0.10897477620745266,0.5080397579492707,155.72501673842868
1767577468.938231,gy,0.19966782847883063,0.5226607593086958,155.90081944536087
1767577468.943254,gy,0.2893585081945604,0.5375461227139583,156.0772492895045
1767577468.94809,gy,0.3748806827619816,0.552680623950265,156.25427654359598
1767577468.953161,gy,0.4529814710667814,0.5680449005461263,156.4318762167016
1767577468.958251,gy,0.5204411673644036,0.583622414552145,156.61001846596722
1767577468.963209,gy,0.5742017481030235,0.5993936133743005,156.78868021510948
1767577468.968215,gy,0.61149893208097,0.6153405902328855,156.96783242807152
1767577468.973218,gy,0.6299922065787068,0.6314438796808759,157.14745384852392
1767577468.978198,gy,0.6278869088410595,0.6476842330947998,157.32751700590933
1767577468.983228,gy,0.604042395150229,0.664042460645339,157.50800221661925
1767577468.98821,gy,0.5580605585048131,0.6804980986949681,157.6888841656883
1767577468.993215,gy,0.49034947661488226,0.6970323229490708,157.87014444369927
1767577468.99808,gy,0.40215777559714705,0.7136236812057898,158.05176030660513
1767577469.003217,gy,0.2955763572312007,0.7302537046380557,158.23371434712183
1767577469.008214,gy,0.1735054201768804,0.7469002610559257,158.41598662677106
1767577469.01327,gy,0.0395861562799223,0.7635451359460204,158.59856054428099
1767577469.018239,gy,-0.1019019409557745,0.780165876476867,158.78141901820226
1767577469.02306,gy,-0.24617562865884524,0.7967443507564351,158.9645461525743
1767577469.0282428,gy,-0.388110251990822,0.8132581583726465,159.147927594315
1767577469.033233,gy,-0.5224243589761148,0.8296890436581773,159.33154814180068
1767577469.038195,gy,-0.6438798404648638,0.8460150137363467,159.5153958786486
1767577469.043194,gy,-0.7474898495101016,0.8622174971557449,159.69945635999392
1767577469.0482008,gy,-0.8287260667020189,0.8782752212327114,159.88371969015864
1767577469.053219,gy,-0.883716538720609,0.8941691702167007,160.0681722972708
1767577469.058199,gy,-0.9094253551802235,0.9098790409766818,160.25280581885718
1767577469.06318,gy,-0.9038058563173949,0.9253853463847989,160.43760770085012
1767577469.068209,gy,-0.8659198764946864,0.9406689235992889,160.62257061010075
1767577469.073201,gy,-0.7960167033803052,0.9557099109474648,160.8076831532904
1767577469.078207,gy,-0.6955669301822067,0.9704903723432593,160.99293855646854
1767577469.0831912,gy,-0.5672481425434555,0.9849902978770511,161.17832669700965
1767577469.0882,gy,-0.41488134260112514,0.9991929866545629,161.36384096456072
1767577469.093183,gy,-0.24331908864079474,1.0130786249717552,161.54947255681336
1767577469.098055,gy,-0.05828842973918681,1.0266316963109017,161.73521473342046
1767577469.103043,gy,0.13380625337847513,1.0398330216107274,161.9210599817759
1767577469.108004,gy,0.3261135207327936,1.0526681910987445,162.1070012541517
1767577469.112993,gy,0.511589659536675,1.0651191615875502,162.29303221127665
1767577469.118017,gy,0.6832680967169225,1.0771725661360507,162.4791454429561
1767577469.123195,gy,0.8345326578268897,1.0888120220714492,162.66533559418227
1767577469.1282072,gy,0.9593834498338568,1.1000251905465457,162.85159495734675
1767577469.133219,gy,1.0526841845937909,1.1107978487053314,163.0379189254662
1767577469.1381912,gy,1.1103802934612181,1.1211187421168072,163.22429966347457
1767577469.143209,gy,1.1296782004572243,1.1309762302920283,163.41073305834166
1767577469.148031,gy,1.1091775868472291,1.1403602786225164,163.59721139327644
1767577469.1532428,gy,1.0489503360941015,1.149262131934342,163.7837308065076
1767577469.158203,gy,0.950562017109766,1.157673185884938,163.970283984498
1767577469.163021,gy,0.8170341513240233,1.16558772536387,164.15686711442342
1767577469.168211,gy,0.6527480087553396,1.1729988427795466,164.34347357248055
1767577469.1730728,gy,0.4632931755475714,1.1799038555267432,164.53009945633994
1767577469.178098,gy,0.25526651362252417,1.1862978435095617,164.71673908142472
1767577469.183104,gy,0.03602928026488242,1.1921809932037044,164.90338839378353
1767577469.1882398,gy,-0.18656800848059818,1.1975506528190163,165.09004282747964
1767577469.19327,gy,-0.4044819847766797,1.2024095873066853,165.27669819703226
1767577469.198067,gy,-0.6097821954941682,1.2067576481762703,165.46335114640152
1767577469.203243,gy,-0.7949539099120214,1.2105997988508037,165.64999746081162
1767577469.208225,gy,-0.9531857769518185,1.2139385422542885,165.8366349907792
1767577469.213055,gy,-1.0786307923456757,1.2167806104502552,166.0232596614528
1767577469.218128,gy,-1.166630178749094,1.2191311851500277,166.2098704295774
1767577469.223208,gy,-1.2138913560049422,1.2209983355383482,166.3964635662244
1767577469.228197,gy,-1.2186131064227947,1.2223898177029053,166.58303894440576
1767577469.2331898,gy,-1.180553229811532,1.223314658107855,166.76959339212652
1767577469.238206,gy,-1.1010363359480186,1.2237829590154359,166.95612744291014
1767577469.24318,gy,-0.982901835555712,1.2238044182110677,167.14263867032392
1767577469.248194,gy,-0.8303945628932928,1.2233911512721949,167.3291279810286
1767577469.2531872,gy,-0.6490026971475357,1.2225533589745414,167.51559383626903
1767577469.258189,gy,-0.44524965889321033,1.2213047623103166,167.70203723454833
1767577469.2631528,gy,-0.2264483675831186,1.2196560186811425,167.88845760265892
1767577469.2681952,gy,-0.0004275966754429322,1.217622007474922,168.0748557934701
1767577469.27318,gy,0.22475888944082292,1.2152139007913256,168.26123220385134
1767577469.278194,gy,0.441129215788191,1.212447285775402,168.44758737828838
1767577469.2832232,gy,0.6410650184060576,1.209333975579424,168.63392261203708
1767577469.288186,gy,0.8175868918341697,1.2058898450094073,168.82023807006473
1767577469.293212,gy,0.964603520507407,1.2021274996584363,169.00653580064156
1767577469.298047,gy,1.0771254994880899,1.1980627475196972,169.19281561243196
1767577469.303217,gy,1.1514363189811845,1.1937091230838137,169.3790801007023
1767577469.3081942,gy,1.1852147149846757,1.1890821093944393,169.5653288301146
1767577469.313196,gy,1.177604504911166,1.1841962548388714,169.75156470314272
1767577469.318197,gy,1.1292300565759614,1.1790665706738737,169.93778723018957
1767577469.323242,gy,1.0421576031697835,1.1737086189250234,170.1239993823867
1767577469.3280718,gy,0.9198046368837568,1.1681368984190321,170.31020086246872
1767577469.333097,gy,0.7668015134007721,1.1623678732131826,170.49639450825924
1767577469.3380811,gy,0.5888111077732434,1.1564155721055198,170.68258048911224
1767577469.34313,gy,0.3923138166913753,1.1502971238492408,170.86876137364868
1767577469.348068,gy,0.18436635042285252,1.1440261747187543,171.05493806301797
1767577469.3532789,gy,-0.027656440279171125,1.1376201559203285,171.24111280205625
1767577469.3582232,gy,-0.23632702658579174,1.1310924215133655,171.42728743533075
1767577469.363122,gy,-0.43442822727643127,1.1244602424446652,171.61346390726635
1767577469.3681731,gy,-0.6152043919696559,1.1177367419267081,171.7996451203248
1767577469.373228,gy,-0.7725920007050093,1.1109385175556445,171.98583280536144
1767577469.37825,gy,-0.9014219070520364,1.1040784760601807,172.1720309123926
1767577469.383091,gy,-0.99758667346661,1.0971720397335827,172.35824109165742
1767577469.388214,gy,-1.0581678644379813,1.0902318548951133,172.5444681991352
1767577469.393195,gy,-1.081519712771003,1.0832717357945714,172.73071396192836
1767577469.398199,gy,-1.0673071935174574,1.0763039615569152,172.91698388050088
1767577469.4031968,gy,-1.0164981668064779,1.0693404234068413,173.10327991450825
1767577469.40819,gy,-0.9313108278186091,1.0623928687889692,173.2896078548653
1767577469.413218,gy,-0.8151191786637131,1.0554711024584322,173.47597002059132
1767577469.418236,gy,-0.672320570090984,1.0485861321457282,173.66237208713275
1767577469.423201,gy,-0.5081705161708997,1.04174567812076,173.84881680626893
1767577469.428187,gy,-0.3285909357424579,1.0349597781093112,174.0353093275707
1767577469.4331038,gy,-0.13995870162246427,1.0282342292892548,174.22185283527128
1767577469.4382029,gy,0.05111812896625031,1.02157787585287,174.40845158561882
1767577469.443226,gy,0.23802877568844386,1.0149948910237672,174.59510911053766
1767577469.4480891,gy,0.414385244353653,1.0084927425237915,174.78182849387628
1767577469.453142,gy,0.5742374539075593,1.002074379725325,174.96861345105938
1767577469.458219,gy,0.7122709842287095,0.9957457808982877,175.15546574177472
1767577469.4631848,gy,0.8239810870064331,0.9895091211389208,175.34238904074502
1767577469.468025,gy,0.9058174296579047,0.9833688645825867,175.52938378215688
1767577469.473207,gy,0.9552950367408926,0.9773268522870997,175.71645334288385
1767577469.478019,gy,0.9710680278412986,0.9713861059323516,175.90359698071578
1767577469.483228,gy,0.9529639932686685,0.9655485102822174,176.0908175153293
1767577469.488199,gy,0.9019781622996974,0.9598158132744194,176.27811330742674
1767577469.493196,gy,0.820227863026727,0.9541902187848309,176.46548639443625
1767577469.498044,gy,0.7108691054876483,0.9486724555748912,176.6529346168454
1767577469.50321,gy,0.5779783963542002,0.9432651916527319,176.84045907801845
1767577469.508199,gy,0.4264040690783303,0.9379684490960731,177.02805752874866
1767577469.513236,gy,0.2615924440557255,0.9327853593929807,177.21573008922914
1767577469.518222,gy,0.08939497834140399,0.9277155687146372,177.40347484863094
1767577469.5232089,gy,-0.08413681079986575,0.9227625298586086,177.59129100839974
1767577469.528196,gy,-0.25296148523037926,0.9179258217487469,177.7791773603573
1767577469.533238,gy,-0.4112556063183087,0.9132089617010839,177.96713235794917
1767577469.538216,gy,-0.5536122995957462,0.9086117129403462,178.15515574215897
1767577469.543205,gy,-0.6752237274654502,0.9041373299243547,178.34324547301156
1767577469.548079,gy,-0.7720413703513699,0.8997859281168652,178.53140233037104
1767577469.553229,gy,-0.8409088597562304,0.8955601565013418,178.71962408283574
1767577469.558203,gy,-0.8796631183127975,0.8914605547933557,178.90791246437507
1767577469.5632,gy,-0.8872006990924224,0.8874888687007343,179.09626535931793
1767577469.5682108,gy,-0.8635074342074534,0.8836460401008691,179.28468520735905
1767577469.5730188,gy,-0.8096507565116019,0.8799327104204973,179.4731702807478
1767577469.578186,gy,-0.7277353052690309,0.876350118853999,179.66172334973757
1767577469.583218,gy,-0.6208236275648419,0.8728977329340545,179.85034327549025
1767577469.5881972,gy,-0.49282490693639563,0.8695769214679682,180.0390327110986
1767577469.593193,gy,-0.3483556592905896,0.866386053673386,180.2277912077238
1767577469.598072,gy,-0.19257720871313025,0.8633264236323134,180.4166208446114
1767577469.603188,gy,-0.031015471753483174,0.8603955134441649,180.60552184612644
1767577469.608181,gy,0.13063087858746175,0.85759432990156,180.79449531277595
1767577469.6131709,gy,0.2866874419962075,0.8549197844703063,180.98354199856166
1767577469.618033,gy,0.4316997263493771,0.852372406559366,181.17266171710412
1767577469.6232069,gy,0.5606208447387092,0.8499489181943936,181.36185548242756
1767577469.6281972,gy,0.668984972835153,0.8476492387693739,181.55112163597204
1767577469.633195,gy,0.7530607063591611,0.8454703050330025,181.74046107462482
1767577469.638189,gy,0.8099790878950994,0.8434113844192854,181.9298706174882
1767577469.643191,gy,0.8378318769974233,0.8414700136773476,182.119350600121
1767577469.647999,gy,0.8357365991479723,0.8396448778104717,182.30889640324978
1767577469.653208,gy,0.8038660037202059,0.837934438985703,182.49850734609598
1767577469.658197,gy,0.7434407587774917,0.8363369829235576,182.68817757253098
1767577469.66299,gy,0.6566854752112025,0.8348521267299028,182.87790498094404
1767577469.668246,gy,0.5467494426541982,0.8334780358763773,183.06768276528715
1767577469.673068,gy,0.41759472855360097,0.832215589628898,183.257507104654
1767577469.678099,gy,0.273855490604686,0.8310631724194771,183.44737057006745
1767577469.683037,gy,0.12067343115488274,0.8300228975293898,183.63726746669673
1767577469.688228,gy,-0.03648476863228194,0.8290937211375289,183.82719005253603
1767577469.693224,gy,-0.1920215006012716,0.8282788351092207,184.0171307581574
1767577469.698014,gy,-0.34040678328598256,0.8275780917637947,184.20708176191195
1767577469.703272,gy,-0.476374151393974,0.8269955146085083,184.39703376264387
1767577469.708218,gy,-0.5951068094663465,0.826532118376505,184.58697897705298
1767577469.71304,gy,-0.6924073450566748,0.8261924720373213,184.77690664126632
1767577469.718226,gy,-0.7648449208917273,0.825978937605745,184.96680900483437
1767577469.723222,gy,-0.8098747202746093,0.8258963569509288,185.1566742104004
1767577469.72817,gy,-0.8259254690070659,0.8259485264049424,185.34649442758993
1767577469.7332292,gy,-0.8124520558223166,0.8261403494742895,185.53625713829834
1767577469.738194,gy,-0.7699515717972396,0.8264770425530016,185.72595424862163
1767577469.7431989,gy,-0.6999424350153475,0.8269634589618972,185.9155730359047
1767577469.7481978,gy,-0.604907607540033,0.8276061294722078,186.10510494263045
1767577469.753188,gy,-0.4882041972679901,0.8284098656692028,186.29453748547252
1767577469.758188,gy,-0.3539429207317732,0.8293823345168327,186.48386148944402
1767577469.76318,gy,-0.2068419424534214,0.8305284339146922,186.67306511227181
1767577469.768203,gy,-0.05206046621889007,0.8318567425838655,186.8621385114692
1767577469.773188,gy,0.10498189456642801,0.8333724733341731,187.0510708239748
1767577469.7781749,gy,0.2587935161540615,0.8350848783300618,187.23985163843773
1767577469.78319,gy,0.40400029659606207,0.8369997806016413,187.42847133855105
1767577469.7881851,gy,0.5355297396197488,0.8391268854399317,187.61691921888232
1767577469.793185,gy,0.6487832998782609,0.8414729414699342,187.8051871143571
1767577469.7980711,gy,0.7397912108891358,0.8440479291038369,187.99326447921263
1767577469.803183,gy,0.8053447270889356,0.8468598048486845,188.18114475710215
1767577469.808181,gy,0.8431015896689549,0.8499187034273328,188.36881816879492
1767577469.813206,gy,0.8516615349704484,0.8532339891373535,188.55627989762237
1767577469.81822,gy,0.830609762030239,0.856815892793248,188.7435216423297
1767577469.823207,gy,0.7805274176814349,0.8606752645219076,188.9305404551932
1767577469.828081,gy,0.7029692983170316,0.8648224263382368,189.11733026744503
1767577469.8330848,gy,0.6004100632079141,0.8692696392726429,189.30389015086084
1767577469.838084,gy,0.47616126416662513,0.8740273366976301,189.49021699426876
1767577469.843144,gy,0.3342623838269824,0.8791089414927242,189.6763120676559
1767577469.848143,gy,0.17934980971057893,0.8845250027943158,189.86217583000982
1767577469.853256,gy,0.016508232113061263,0.8902896796637586,190.04781193932027
1767577469.858207,gy,-0.14889067018539237,0.8964135859860104,190.23322484189592
1767577469.8632152,gy,-0.31135720097332625,0.9029110367284034,190.41842075041416
1767577469.868002,gy,-0.4654552016420413,0.9097925733129819,190.60340825528453
1767577469.873225,gy,-0.6059712551927444,0.9170719739956074,190.78819622565962
1767577469.8782258,gy,-0.7280768717771062,0.924759465922398,190.9727972549429
1767577469.883266,gy,-0.827479355864033,0.9328675441705159,191.15722286282417
1767577469.888201,gy,-0.9005574911851223,0.9414057758799139,191.3414892038376
1767577469.893207,gy,-0.9444786549896501,0.9503846429777926,191.52561030422817
1767577469.89804,gy,-0.9572944643761478,0.9598126219438146,191.70960517665597
1767577469.903188,gy,-0.9380125488745135,0.9696975364187331,191.89349006446756
1767577469.908192,gy,-0.886642527722121,0.9800462852845409,192.07728595028019
1767577469.913187,gy,-0.8042147481663339,0.9908635272978482,192.26101087285048
1767577469.9182148,gy,-0.6927708203734176,1.002154073910659,192.44468680789336
1767577469.923201,gy,-0.5553254779866712,1.013919084426993,192.62833306431332
1767577469.928185,gy,-0.3957998164898568,1.0261607853504153,192.8119716465038
1767577469.933099,gy,-0.21892652935558207,1.0388766846106214,192.99562254314975
1767577469.938153,gy,-0.030128386108777095,1.052065972246901,193.17930692567845
1767577469.943223,gy,0.16462811773918828,1.0657225240541097,193.36304484784552
1767577469.948222,gy,0.3590012644356542,1.0798421193815726,193.54685595536859
1767577469.953244,gy,0.5464613061102088,1.0944151657022207,193.7307597651163
1767577469.958233,gy,0.7204920644196781,1.1094337663385383,193.91477391025253
1767577469.963039,gy,0.8748018473719146,1.1248851360825407,194.09891681632612
1767577469.9680378,gy,1.0035378291591628,1.1407575753915429,194.28320383579035
1767577469.973094,gy,1.101497367909399,1.1570354558079003,194.46765183083792
1767577469.97804,gy,1.164329210553433,1.1737033039733757,194.65227381515746
1767577469.9829838,gy,1.1887172071020857,1.1907430266679007,194.83708472700383
1767577469.987991,gy,1.1725390789955576,1.2081355612471503,195.02209536224277
1767577469.992979,gy,1.1149930006067208,1.2258607119858795,195.20731850238008
1767577469.997954,gy,1.0166852905814288,1.2438961514443818,195.39276297597596
1767577470.0030222,gy,0.8796733869993404,1.262219890372952,195.57843930607336
1767577470.007964,gy,0.7074594968278819,1.2808067727412404,195.76435467609966
1767577470.013037,gy,0.5049318458884802,1.2996332458356037,195.95051737123103
1767577470.018002,gy,0.2782522695978271,1.3186718342410235,196.1369332625394
1767577470.02301,gy,0.03469091613887298,1.3378975664155996,196.32360851679303
1767577470.028022,gy,-0.217588994338868,1.3572811963245577,196.5105479788607
1767577470.0330172,gy,-0.46979118624733046,1.3767964190674988,196.6977558870867
1767577470.038025,gy,-0.7127837710682573,1.3964127877615482,196.885236265142
1767577470.04304,gy,-0.9374247293728922,1.416102739086255,197.0729916650312
1767577470.0480268,gy,-1.1349042581707736,1.4358351982927893,197.26102540809381
1767577470.053018,gy,-1.2970913727419742,1.4555814548427646,197.4493386422413
1767577470.058027,gy,-1.416871160694698,1.4753103557168497,197.63793403216118
1767577470.063016,gy,-1.4884586202070333,1.4949922251233811,197.82681162854286
1767577470.068038,gy,-1.5076751350537156,1.514596328535714,198.01597343159858
1767577470.0730162,gy,-1.4721743824859137,1.5340923003758682,198.2054187045079
1767577470.077995,gy,-1.3816058449570399,1.5534502461105286,198.39514874384193
1767577470.083027,gy,-1.237706081797992,1.5726394904593082,198.58516231352394
1767577470.088043,gy,-1.0443104598237214,1.5916313141227147,198.77545995839756
1767577470.093013,gy,-0.8072810589925479,1.6103952146170573,198.96604018611416
1767577470.098038,gy,-0.5343498482804816,1.6289039008368977,199.15690275173898
1767577470.103053,gy,-0.23487983134034637,1.6471276162718202,199.3480460844299
1767577470.108053,gy,0.08044946326184452,1.6650406910483466,199.53946913724923
1767577470.113098,gy,0.40002219248427034,1.6826147585615086,199.73117036408607
1767577470.118094,gy,0.7117188414355264,1.6998259357001302,199.92314794383978
1767577470.123067,gy,1.0033851508135279,1.7166479258767813,200.11540038649497
1767577470.128072,gy,1.263318895922727,1.7330588002615352,200.3079251725253
1767577470.133064,gy,1.4807545296351265,1.7490350007310824,200.50072083634237
1767577470.138078,gy,1.6463249876680375,1.7645567482957893,200.6937842798815
1767577470.143032,gy,1.7524801527209972,1.7796038344468088,200.88711398050853
1767577470.148095,gy,1.7938426145274948,1.794158879719276,201.08070641555102
1767577470.153227,gy,1.7674834321784676,1.808205542438891,201.27455989682218
1767577470.1582148,gy,1.6731035446509384,1.8217291599913712,201.46867065555313
1767577470.163216,gy,1.513110181912985,1.8347176456383765,201.66303673295963
1767577470.168104,gy,1.292581956182153,1.8471594253185746,201.85765430724274
1767577470.173069,gy,1.0191210770345533,1.8590468903351138,202.0525210773374
1767577470.178145,gy,0.7025961212867073,1.8703719391720999,202.2476333631432
1767577470.1830988,gy,0.3547837653795263,1.8811314659354295,202.44298850583752
1767577470.1882398,gy,-0.011077387351989975,1.891321169271604,202.6385831473406
1767577470.193239,gy,-0.38080351779109295,1.9009422417691482,202.8344143208149
1767577470.198218,gy,-0.7398319518795821,1.9099943655735245,203.0304791320463
1767577470.203291,gy,-1.0738136648252687,1.9184825819615374,203.22677440560528
1767577470.20822,gy,-1.369206854472068,1.9264105233379054,203.4232977780883
1767577470.213011,gy,-1.6138460780772979,1.9337864185800895,203.6200459771413
1767577470.218227,gy,-1.7974621741234413,1.9406175865847037,203.81701713067403
1767577470.223213,gy,-1.9121300405023018,1.9469146639705095,204.01420795966322
1767577470.228199,gy,-1.952624224649041,1.9526881945003596,204.21161693443747
1767577470.233214,gy,-1.9166660679802232,1.957950428277306,204.40924082200684
1767577470.238183,gy,-1.8050506665629202,1.9627145163066257,204.60707819962144
1767577470.243047,gy,-1.6216469627887842,1.9669935947211572,204.8051258886877
1767577470.248116,gy,-1.373269649345441,1.9708026896853366,205.00338228619464
1767577470.253192,gy,-1.06942701728423,1.9741552134919156,205.2018442289236
1767577470.258187,gy,-0.7219541838717908,1.9770672630590675,205.40050963375023
1767577470.2631738,gy,-0.34454607012610217,1.9795520528334822,205.59937526605344
1767577470.268182,gy,0.047791144831159815,1.9816259161112606,205.7984382862143
1767577470.273159,gy,0.4393477691427786,1.9833015211752871,205.99769525497408
1767577470.278164,gy,0.8143525381813904,1.9845946182830179,206.19714235071388
1767577470.283184,gy,1.1576220944336173,1.9855170798667725,206.39677575319146
1767577470.2881842,gy,1.4551908107408629,1.9860833205445427,206.59659050070246
1767577470.293182,gy,1.6948943563454741,1.9863042364126735,206.79658218188152
1767577470.298076,gy,1.8668821235290205,1.986192277504565,206.99674461372595
1767577470.303227,gy,1.9640364134598327,1.9857572242547887,207.19707257056731
1767577470.308206,gy,1.9822800211641898,1.9850091026741674,207.3975586492131
1767577470.313201,gy,1.920758419637031,1.9839564482941603,207.59819660394055
1767577470.31822,gy,1.7818879441631386,1.9826065942313007,207.7989778937854
1767577470.322985,gy,1.5712670107271405,1.9809666811990572,207.99989509774477
1767577470.328031,gy,1.2974532334723334,1.979041266016442,208.20093869169244
1767577470.333058,gy,0.9716150871824918,1.976835901711786,208.40210000547017
1767577470.33808,gy,0.60707223903419,1.9743524401851975,208.60336874438545
1767577470.343117,gy,0.21874360287036076,1.9715945954190113,208.8047350214689
1767577470.348021,gy,-0.1774736813389889,1.968561679562225,209.0061880228866
1767577470.353017,gy,-0.5653679742183425,1.9652552442013218,209.20771679138912
1767577470.358214,gy,-0.9290911838817979,1.9616722420027883,209.4093102525243
1767577470.363029,gy,-1.253821990132159,1.9578116758014985,209.610956619457
1767577470.36822,gy,-1.5263856538130711,1.953668279747299,209.81264478093533
1767577470.373194,gy,-1.7358036564261865,1.9492381154015148,210.0143624180083
1767577470.378211,gy,-1.873749454210918,1.9445137887985722,210.2160985408712
1767577470.383233,gy,-1.9348907307776588,1.939488106438895,210.41784061699724
1767577470.388196,gy,-1.9171035040709832,1.9341515976825063,210.6195778618548
1767577470.3931851,gy,-1.8215490596919637,1.9284936568032949,210.82129783909434
1767577470.398068,gy,-1.652610689436714,1.9225027681395028,211.0229899879808
1767577470.4031858,gy,-1.4176933426767337,1.9161649650677326,211.22464224383697
1767577470.408206,gy,-1.1268952774754597,1.909466720030589,211.42624424294067
1767577470.4132018,gy,-0.7925663650576492,1.9023909824271685,211.62778451104248
1767577470.4182332,gy,-0.4287726112018732,1.894922269240934,211.82925283137132
1767577470.423179,gy,-0.05069049566686811,1.8870409335918543,212.03063846059106
1767577470.4280372,gy,0.32604228158878507,1.8787296454269742,212.23193127169455
1767577470.4331331,gy,0.6859912511460855,1.8699668288052596,212.43312129582753
1767577470.438102,gy,1.0145758749667566,1.8607335094820407,212.63419844177454
1767577470.4433138,gy,1.2986782777373946,1.8510069918639147,212.83515345480254
1767577470.4481149,gy,1.52718376030633,1.8407670002022327,213.03597623781613
1767577470.453248,gy,1.6914299751445232,1.8299906235805852,213.23665809517462
